en	ja	ko	zh-Hans	zh-Hant	de	es	fr	it	pl	pt	ru	tr
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Resist Slash	斬撃耐性	참격 내성	斩击耐性	斬擊耐性	Hieb widerstehen	Resistir corte	Résistance taillade	Resiste taglio	Odporność na cięcia	Resistir Corte	Сопрот. рассечению	Kesik Direnci
Null Slash	斬撃無効	참격 무효	斩击无效	斬擊無效	Hieb aufheben	Anular corte	Annulation taillade	Annulla taglio	Całkowita odporność na cięcia	Anular Corte	Блок рассечения	Kesik Sıfırlayıcı
Repel Slash	斬撃反射	참격 반사	斩击反弹	斬擊反彈	Hieb reflektieren	Repeler corte	Renvoi taillade	Riflette taglio	Odbicie cięć	Refletir Corte	Отражение рассечения	Kesik Püskürtücü
Drain Slash	斬撃吸収	참격 흡수	斩击吸收	斬擊吸收	Hieb entziehen	Absorber corte	Absorption taillade	Assorbe taglio	Wysysanie – cięcia	Absorver Corte	Поглощение рассечения	Kesik Emme
Resist Strike	打撃耐性	타격 내성	打击耐性	打擊耐性	Schlag widerst.	Resistir contundente	Résistance frappe	Resiste colpo	Odporność na uderzenia	Resistir Contusão	Сопрот. дроб. ударам	Vuruş Direnci
Null Strike	打撃無効	타격 무효	打击无效	打擊無效	Schlag aufheben	Anular contundente	Annulation frappe	Annulla colpo	Całkowita odporność na uderzenia	Anular Contusão	Блок дробящих ударов	Vuruş Sıfırlayıcı
Repel Strike	打撃反射	타격 반사	打击反弹	打擊反彈	Schlag reflektieren	Repeler contundente	Renvoi frappe	Riflette colpo	Odbicie uderzeń	Refletir Contusão	Отражение дробящих ударов	Vuruş Püskürtücü
Drain Strike	打撃吸収	타격 흡수	打击吸收	打擊吸收	Schlag entziehen	Absorber contundente	Absorption frappe	Assorbe colpo	Wysysanie – uderzenia	Absorver Contusão	Поглощение дробящих ударов	Vuruş Emme
Resist Pierce	貫通耐性	관통 내성	贯穿耐性	貫穿耐性	Durchb. widerst.	Resistir perforación	Résistance perforation	Resiste perforazione	Odporność na pchnięcia	Resistir Perfuração	Сопрот. пронзанию	Delme Direnci
Null Pierce	貫通無効	관통 무효	贯穿无效	貫穿無效	Durchb. aufheben	Anular perforación	Annulation perforation	Annulla perforazione	Całkowita odporność na pchnięcia	Anular Perfuração	Блок пронзания	Delme Sıfırlayıcı
Repel Pierce	貫通反射	관통 반사	贯穿反弹	貫穿反彈	Durchb. reflektieren	Repeler perforación	Renvoi perforation	Riflette perforazione	Odbicie pchnięć	Refletir Perfuração	Отражение пронзания	Delme Püskürtücü
Drain Pierce	貫通吸収	관통 흡수	贯穿吸收	貫穿吸收	Durchbohren entziehen	Absorber perforación	Absorption perforation	Assorbe perforazione	Wysysanie – pchnięcia	Absorver Perfuração	Поглощение пронзания	Delme Emme
Resist Fire	火炎耐性	화염 내성	火焰耐性	火焰耐性	Feuer widerstehen	Resistir fuego	Résistance feu	Resiste fuoco	Odporność na ogień	Resistir Fogo	Сопрот. огню	Ateş Direnci
Null Fire	火炎無効	화염 무효	火焰无效	火焰無效	Feuer aufheben	Anular fuego	Annulation feu	Annulla fuoco	Całkowita odporność na ogień	Anular Fogo	Блок огня	Ateş Sıfırlayıcı
Repel Fire	火炎反射	화염 반사	火焰反弹	火焰反彈	Feuer reflektieren	Repeler fuego	Renvoi feu	Riflette fuoco	Odbicie ognia	Refletir Fogo	Отражение огня	Ateş Püskürtücü
Drain Fire	火炎吸収	화염 흡수	火焰吸收	火焰吸收	Feuer entziehen	Absorber fuego	Absorption feu	Assorbe fuoco	Wysysanie – ogień	Absorver Fogo	Поглощение огня	Ateş Emme
Resist Ice	氷結耐性	빙결 내성	冰冻耐性	冰凍耐性	Eis widerstehen	Resistir hielo	Résistance glace	Resiste ghiaccio	Odporność na lód	Resistir Gelo	Сопрот. льду	Buz Direnci
Null Ice	氷結無効	빙결 무효	冰冻无效	冰凍無效	Eis aufheben	Anular hielo	Annulation glace	Annulla ghiaccio	Całkowita odporność na lód	Anular Gelo	Блок льда	Buz Sıfırlayıcı
Repel Ice	氷結反射	빙결 반사	冰冻反弹	冰凍反彈	Eis reflektieren	Repeler hielo	Renvoi glace	Riflette ghiaccio	Odbicie lodu	Refletir Gelo	Отражение льда	Buz Püskürtücü
Drain Ice	氷結吸収	빙결 흡수	冰冻吸收	冰凍吸收	Eis entziehen	Absorber hielo	Absorption glace	Assorbe ghiaccio	Wysysanie – lód	Absorver Gelo	Поглощение льда	Buz Emme
Resist Wind	疾風耐性	질풍 내성	疾风耐性	疾風耐性	Wind widerstehen	Resistir viento	Résistance vent	Resiste vento	Odporność na wiatr	Resistir Vento	Сопрот. ветру	Rüzgar Direnci
Null Wind	疾風無効	질풍 무효	疾风无效	疾風無效	Wind aufheben	Anular viento	Annulation vent	Annulla vento	Całkowita odporność na wiatr	Anular Vento	Блок ветра	Rüzgar Sıfırlayıcı
Repel Wind	疾風反射	질풍 반사	疾风反弹	疾風反彈	Wind reflektieren	Repeler viento	Renvoi vent	Riflette vento	Odbicie wiatru	Refletir Vento	Отражение ветра	Rüzgar Püskürtücü
Drain Wind	疾風吸収	질풍 흡수	疾风吸收	疾風吸收	Wind entziehen	Absorber viento	Absorption vent	Assorbe vento	Wysysanie – wiatr	Absorver Vento	Поглощение ветра	Rüzgar Emme
Resist Elec	電撃耐性	전격 내성	电击耐性	電擊耐性	Elektro widerst.	Resistir electricidad	Résistance élec.	Resiste elettricità	Odporność na elektryczność	Resistir Raio	Сопрот. молнии	Elektrik Direnci
Null Elec	電撃無効	전격 무효	电击无效	電擊無效	Elektro aufheben	Anular electricidad	Annulation élec.	Annulla elettricità	Całkowita odporność na elektryczność	Anular Raio	Блок молнии	Elektrik Sıfırlayıcı
Repel Elec	電撃反射	전격 반사	电击反弹	電擊反彈	Elektro reflektieren	Repeler electricidad	Renvoi élec.	Riflette elettricità	Odbicie elektryczności	Refletir Raio	Отражение молнии	Elektrik Püskürtücü
Drain Elec	電撃吸収	전격 흡수	电击吸收	電擊吸收	Elektro entziehen	Absorber electricidad	Absorption élec.	Assorbe elettricità	Wysysanie – elektryczność	Absorver Raio	Поглощение молнии	Elektrik Emme
Resist Light	光耐性	빛 내성	光耐性	光耐性	Licht widerstehen	Resistir luz	Résistance lumière	Resiste luce	Odporność na światło	Resistir Luz	Сопрот. свету	Işık Direnci
Null Light	光無効	빛 무효	光无效	光無效	Licht aufheben	Anular luz	Annulation lumière	Annulla luce	Całkowita odporność na światło	Anular Luz	Блок света	Işık Sıfırlayıcı
Repel Light	光反射	빛 반사	光反弹	光反彈	Licht reflektieren	Repeler luz	Renvoi lumière	Riflette luce	Odbicie światła	Refletir Luz	Отражение света	Işık Püskürtücü
Drain Light	光吸収	빛 흡수	光吸收	光吸收	Licht entziehen	Absorber luz	Absorption lumière	Assorbe luce	Wysysanie – światło	Absorver Luz	Поглощение света	Işık Emme
Resist Dark	闇耐性	어둠 내성	暗耐性	闇耐性	Dunkelh. widerst.	Resistir oscuridad	Résistance ombre	Resiste oscurità	Odporność na mrok	Resistir Trevas	Сопрот. тьме	Karanlık Direnci
Null Dark	闇無効	어둠 무효	暗无效	闇無效	Dunkelh. aufheben	Anular oscuridad	Annulation ombre	Annulla oscurità	Całkowita odporność na mrok	Anular Trevas	Блок тьмы	Karanlık Sıfırlayıcı
Repel Dark	闇反射	어둠 반사	暗反弹	闇反彈	Dunkelh. reflektieren	Repeler oscuridad	Renvoi ombre	Riflette oscurità	Odbicie mroku	Refletir Trevas	Отражение тьмы	Karanlık Püskürtücü
Drain Dark	闇吸収	어둠 흡수	暗吸收	闇吸收	Dunkelheit entziehen	Absorber oscuridad	Absorption ombre	Assorbe oscurità	Wysysanie – mrok	Absorver Trevas	Поглощение тьмы	Karanlık Emme
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Resist Dizzy	気絶耐性	기절 내성	昏厥耐性	昏厥耐性	Benommen widerst.	Resistir Mareo	Résist. Étourdissement	Resiste Vertigini	Odporność na oszołomienie	Resistir Tontura	Сопрот. головокружению	Baş Dönmesi Direnci
Null Dizzy	気絶無効	기절 무효	昏厥无效	昏厥無效	Benommen aufh.	Anular Mareo	Annulation Étourd.	Annulla Vertigini	Całkowita odporność na oszołomienie	Anular Tontura	Блок головокруж.	Baş Dönmesi Sıfırlayıcı
Resist Poison	毒耐性	독 내성	毒耐性	中毒耐性	Gift widerst.	Resistir Veneno	Résist. Poison	Resiste Veleno	Odporność na zatrucie	Resistir Veneno	Сопрот. яду	Zehir Direnci
Null Poison	毒無効	독 무효	毒无效	中毒無效	Gift aufheben	Anular Veneno	Annulation Poison	Annulla Veleno	Całkowita odporność na zatrucie	Anular Veneno	Блок яда	Zehir Sıfırlayıcı
Resist Charm	悩殺耐性	뇌쇄 내성	魅惑耐性	魅惑耐性	Charme widerstehen	Resistir Manipulación	Résist. Charme	Resiste Malia	Odporność na oczarowanie	Resistir Encanto	Сопрот. очарованию	Efsun Direnci
Null Charm	悩殺無効	뇌쇄 무효	魅惑无效	魅惑無效	Charme aufheben	Anular Manipulación	Annulation Charme	Annulla Malia	Całkowita odporność na oczarowanie	Anular Encanto	Блок очарования	Efsun Sıfırlayıcı
Resist Distress	動揺耐性	동요 내성	动摇耐性	動搖耐性	Qual widerstehen	Resistir Angustia	Résist. Détresse	Resiste Angoscia	Odporność na udrękę	Resistir Angústia	Сопрот. панике	Endişe Direnci
Null Distress	動揺無効	동요 무효	动摇无效	動搖無效	Qual aufheben	Anular Angustia	Annulation Détresse	Annulla Angoscia	Całkowita odporność na udrękę	Anular Angústia	Блок паники	Endişe Sıfırlayıcı
Resist Confuse	混乱耐性	혼란 내성	混乱耐性	混亂耐性	Verwirrung widerstehen	Resistir Confusión	Résistance Confusion	Resiste Confusione	Odporność na dezorientację	Resistir Confusão	Сопрот. смятению	Kafa Karışıklığı Direnci
Null Confuse	混乱無効	혼란 무효	混乱无效	混亂無效	Verwirrung aufheben	Anular Confusión	Annulation Confusion	Annulla Confusione	Całkowita odporność na dezorientację	Anular Confusão	Блок смятения	Kafa Karışıklığı Sıfırlayıcı
Resist Fear	恐怖耐性	공포 내성	恐惧耐性	恐懼耐性	Furcht widerst.	Resistir Miedo	Résistance Peur	Resiste Paura	Odporność na strach	Resistir Medo	Сопрот. страху	Korku Direnci
Null Fear	恐怖無効	공포 무효	恐惧无效	恐懼無效	Furcht aufheben	Anular Miedo	Annulation Peur	Annulla Paura	Całkowita odporność na strach	Anular Medo	Блок страха	Korku Sıfırlayıcı
Resist Rage	ヤケクソ耐性	자포자기 내성	暴怒耐性	自暴自棄耐性	Wut widerst.	Resistir Furia	Résistance Rage	Resiste Furia	Odporność na furię	Resistir Fúria	Сопрот. ярости	Öfke Direnci
Null Rage	ヤケクソ無効	자포자기 무효	暴怒无效	自暴自棄無效	Wütend aufheben	Anular Furia	Annulation Rage	Annulla Furia	Całkowita odporność na furię	Anular Fúria	Блок ярости	Öfke Sıfırlayıcı
Resist Freeze	凍結耐性	동결 내성	冻结耐性	凍結耐性	Starre widerstehen	Resistir Congelación	Résistance Gel	Resiste Congelamento	Odporność na zamrożenie	Resistir Congelamento	Сопрот. заморозке	Donma Direnci
Null Freeze	凍結無効	동결 무효	冻结无效	凍結無效	Starre aufheben	Anular Congelación	Annulation Gel	Annulla Congelamento	Całkowita odporność na zamrożenie	Anular Congelamento	Блок заморозки	Donma Sıfırlayıcı
Resist Shock	感電耐性	감전 내성	触电耐性	觸電耐性	Schock widerst.	Resistir Paralización	Résistance Électrocution	Resiste Folgorazione	Odporność na porażenie	Resistir Choque	Сопрот. электрошоку	Şok Direnci
Null Shock	感電無効	감전 무효	触电无效	觸電無效	Schock aufheben	Anular Paralización	Annulation Électrocution	Annulla Folgorazione	Całkowita odporność na porażenie	Anular Choque	Блок электрошока	Şok Sıfırlayıcı
Unshaken Will	不動心	부동심	不动心	不動心	Unerschütt. Wille	Voluntad impasible	Volonté de fer	Volontà incrollabile	Niewzruszona wola	Vontade Inabalável	Непоколебимость	Sarsılmaz İrade
Resist Ailments	状態異常耐性	상태 이상 내성	异常状态耐性	異常狀態耐性	Effektwiderstand	Resistir estados alterados	Résist. altérations	Resiste alterazioni	Odporność na efekty	Resistir Aflições	Сопрот. негат. эффектам	Rahatsızlık Direnci
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Dodge Slash	斬撃見切り	참격 회피	斩击识破	斬擊識破	Hieb ausweichen	Esquivar corte	Dérobade taillade	Schiva taglio	Unik – cięcia	Desviar Corte	Уклонение от рассечения	Kesikten Kaçınma
Evade Slash	真・斬撃見切り	진 참격 회피	真·斩击识破	真．斬擊識破	Hieb vermeiden	Evadir corte	Esquive taillade	Evita taglio	Odskok – cięcia	Evadir Corte	Уворот от рассечения	Kesikten Sıyrılma
Dodge Strike	打撃見切り	타격 회피	打击识破	打擊識破	Schlag ausweichen	Esquivar contundente	Dérobade frappe	Schiva colpo	Unik – uderzenia	Desviar Contusão	Уклонение от дроб. ударов	Vuruştan Kaçınma
Evade Strike	真・打撃見切り	진 타격 회피	真·打击识破	真．打擊識破	Schlag vermeiden	Evadir contundente	Esquive frappe	Evita colpo	Odskok – uderzenia	Evadir Contusão	Уворот от дроб. ударов	Vuruştan Sıyrılma
Dodge Pierce	貫通見切り	관통 회피	贯穿识破	貫穿識破	Durchbohren ausweichen	Esquivar perforación	Dérobade perforation	Schiva perforazione	Unik – pchnięcia	Desviar Perfuração	Уклонение от пронзания	Delmeden Kaçınma
Evade Pierce	真・貫通見切り	진 관통 회피	真·贯穿识破	真．貫穿識破	Durchbohren vermeiden	Evadir perforación	Esquive perforation	Evita perforazione	Odskok – pchnięcia	Evadir Perfuração	Уворот от пронзания	Delmeden Sıyrılma
Dodge Fire	火炎見切り	화염 회피	火焰识破	火焰識破	Feuer ausweichen	Esquivar fuego	Dérobade feu	Schiva fuoco	Unik – ogień	Desviar Fogo	Уклонение от огня	Ateşten Kaçınma
Evade Fire	真・火炎見切り	진 화염 회피	真·火焰识破	真．火焰識破	Feuer vermeiden	Evadir fuego	Esquive feu	Evita fuoco	Odskok – ogień	Evadir Fogo	Уворот от огня	Ateşten Sıyrılma
Dodge Ice	氷結見切り	빙결 회피	冰冻识破	冰凍識破	Eis ausweichen	Esquivar hielo	Dérobade glace	Schiva ghiaccio	Unik – lód	Desviar Gelo	Уклонение от льда	Buzdan Kaçınma
Evade Ice	真・氷結見切り	진 빙결 회피	真·冰冻识破	真．冰凍識破	Eis vermeiden	Evadir hielo	Esquive glace	Evita ghiaccio	Odskok – lód	Evadir Gelo	Уворот от льда	Buzdan Sıyrılma
Dodge Wind	疾風見切り	질풍 회피	疾风识破	疾風識破	Wind ausweichen	Esquivar viento	Dérobade vent	Schiva vento	Unik – wiatr	Desviar Vento	Уклонение от ветра	Rüzgardan Kaçınma
Evade Wind	真・疾風見切り	진 질풍 회피	真·疾风识破	真．疾風識破	Wind vermeiden	Evadir viento	Esquive vent	Evita vento	Odskok – wiatr	Evadir Vento	Уворот от ветра	Rüzgardan Sıyrılma
Dodge Elec	電撃見切り	전격 회피	电击识破	電擊識破	Elektro ausweichen	Esquivar electricidad	Dérobade élec.	Schiva elettricità	Unik – elektryczność	Desviar Raio	Уклонение от молнии	Elektrikten Kaçınma
Evade Elec	真・電撃見切り	진 전격 회피	真·电击识破	真．電擊識破	Elektro vermeiden	Evadir electricidad	Esquive élec.	Evita elettricità	Odskok – elektryczność	Evadir Raio	Уворот от молнии	Elektrikten Sıyrılma
Dodge Light	光見切り	빛 회피	光识破	光識破	Licht ausweichen	Esquivar luz	Dérobade lumière	Schiva luce	Unik – światło	Desviar Luz	Уклонение от света	Işıktan Kaçınma
Evade Light	真・光見切り	진 빛 회피	真·光识破	真．光識破	Licht vermeiden	Evadir luz	Esquive lumière	Evita luce	Odskok – światło	Evadir Luz	Уворот от света	Işıktan Sıyrılma
Dodge Dark	闇見切り	어둠 회피	暗识破	闇識破	Dunkelheit ausweichen	Esquivar oscuridad	Dérobade ombre	Schiva oscurità	Unik – mrok	Desviar Trevas	Уклонение от тьмы	Karanlıktan Kaçınma
Evade Dark	真・闇見切り	진 어둠 회피	真·暗识破	真．闇識破	Dunkelheit vermeiden	Evadir oscuridad	Esquive ombre	Evita oscurità	Odskok – mrok	Evadir Trevas	Уворот от тьмы	Karanlık Sıyrılma
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Counter	カウンタ	카운터	反击	反擊	Konter	Réplica	Contre-attaque	Risposta	Kontra	Revide	Ответный удар	Karşı Koyma
Counterstrike	ヘビーカウンタ	헤비 카운터	重反击	重反擊	Konterangriff	Contraataque	Contre-offensive	Contrattacco	Kontratak	Revanche	Месть	Karşı Saldırı
High Counter	ハイパーカウンタ	하이퍼 카운터	超反击	超反擊	Hoher Konter	Gran contraataque	Boomerang	Rimonta	Wysoka kontra	Represália	Вендетта	Güçlü Karşı Koyma
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Regenerate 1	小治癒促進	치유 촉진 소	小治愈促进	小治癒促進	Regenerieren 1	Regenerar 1	Régénération 1	Rigenerazione 1	Regeneracja 1	Regeneração 1	Восстановление 1	Tazeleme 1
Regenerate 2	中治癒促進	치유 촉진 중	中治愈促进	中治癒促進	Regenerieren 2	Regenerar 2	Régénération 2	Rigenerazione 2	Regeneracja 2	Regeneração 2	Восстановление 2	Tazeleme 2
Regenerate 3	大治癒促進	치유 촉진 대	大治愈促进	大治癒促進	Regenerieren 3	Regenerar 3	Régénération 3	Rigenerazione 3	Regeneracja 3	Regeneração 3	Восстановление 3	Tazeleme 3
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Invigorate 1	小気功	기공 소	小气功	小氣功	SP Regenerieren 1	Vigorizar 1	Revigoration 1	Recupero 1	Pobudzenie 1	Revigoramento 1	Воодушевление 1	Kuvvetlendirme 1
Invigorate 2	中気功	기공 중	中气功	中氣功	SP Regenerieren 2	Vigorizar 2	Revigoration 2	Recupero 2	Pobudzenie 2	Revigoramento 2	Воодушевление 2	Kuvvetlendirme 2
Invigorate 3	大気功	기공 대	大气功	大氣功	SP Regenerieren 3	Vigorizar 3	Revigoration 3	Recupero 3	Pobudzenie 3	Revigoramento 3	Воодушевление 3	Kuvvetlendirme 3
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Slash Boost	斬撃ブースタ	참격 부스터	斩击强化	斬擊強化	Hieb-Boost	Potenciación de corte	Boost taillade	Potenzia taglio	Premia do cięć	Reforçar Corte	Увеличение рассечения	Kesik Güçlendirici
Slash Amp	斬撃ハイブースタ	참격 하이부스터	高级斩击强化	高級斬擊強化	Hiebverstärkung	Amplificación de corte	Ampli. taillade	Amplifica taglio	Wzmocnienie cięć	Ampliar Corte	Усиление рассечения	Kesik Arttırıcı
Strike Boost	打撃ブースタ	타격 부스터	打击强化	打擊強化	Schlag-Boost	Potenciación de contundente	Boost frappe	Potenzia colpo	Premia do uderzeń	Reforçar Contusão	Увеличение дроб. удара	Vuruş Güçlendirici
Strike Amp	打撃ハイブースタ	타격 하이부스터	高级打击强化	高級打擊強化	Schlagverstärkung	Amplificación de contundente	Ampli. frappe	Amplifica colpo	Wzmocnienie uderzeń	Ampliar Contusão	Усиление дроб. удара	Vuruş Arttırıcı
Pierce Boost	貫通ブースタ	관통 부스터	贯穿强化	貫穿強化	Durchbohren-Boost	Potenciación de perforación	Boost perforation	Potenzia perforazione	Premia do pchnięć	Reforçar Perfuração	Увеличение пронзания	Delme Güçlendirici
Pierce Amp	貫通ハイブースタ	관통 하이부스터	高级贯穿强化	高級貫穿強化	Durchbohrenverstärkung	Amplificación de perforación	Ampli. perforation	Amplifica perforazione	Wzmocnienie pchnięć	Ampliar Perfuração	Усиление пронзания	Delme Arttırıcı
Fire Boost	火炎ブースタ	화염 부스터	火焰强化	火焰強化	Feuer-Boost	Potenciación de fuego	Boost feu	Potenzia fuoco	Premia do ognia	Reforçar Fogo	Увеличение огня	Ateş Güçlendirici
Fire Amp	火炎ハイブースタ	화염 하이부스터	高级火焰强化	高級火焰強化	Feuerverstärkung	Amplificación de fuego	Ampli. feu	Amplifica fuoco	Wzmocnienie ognia	Ampliar Fogo	Усиление огня	Ateş Arttırıcı
Ice Boost	氷結ブースタ	빙결 부스터	冰冻强化	冰凍強化	Eis-Boost	Potenciación de hielo	Boost glace	Potenzia ghiaccio	Premia do lodu	Reforçar Gelo	Увеличение льда	Buz Güçlendirici
Ice Amp	氷結ハイブースタ	빙결 하이부스터	高级冰冻强化	高級冰凍強化	Eisverstärkung	Amplificación de hielo	Ampli. glace	Amplifica ghiaccio	Wzmocnienie lodu	Ampliar Gelo	Усиление льда	Buz Arttırıcı
Wind Boost	疾風ブースタ	질풍 부스터	疾风强化	疾風強化	Wind-Boost	Potenciación de viento	Boost vent	Potenzia vento	Premia do wiatru	Reforçar Vento	Увеличение ветра	Rüzgar Güçlendirici
Wind Amp	疾風ハイブースタ	질풍 하이부스터	高级疾风强化	高級疾風強化	Windverstärk.	Amplificación de viento	Ampli. vent	Amplifica vento	Wzmocnienie wiatru	Ampliar Vento	Усиление ветра	Rüzgar Arttırıcı
Elec Boost	電撃ブースタ	전격 부스터	电击强化	電擊強化	Elektro-Boost	Potenciación de electricidad	Boost élec.	Potenzia elettricità	Premia do elektryczności	Reforçar Raio	Увеличение молнии	Elektrik Güçlendirici
Elec Amp	電撃ハイブースタ	전격 하이부스터	高级电击强化	高級電擊強化	Elektroverstärkung	Amplificación de electricidad	Ampli. élec.	Amplifica elettricità	Wzmocnienie elektryczności	Ampliar Raio	Усиление молнии	Elektrik Arttırıcı
Light Boost	光ブースタ	빛 부스터	光强化	光強化	Licht-Boost	Potenciación de luz	Boost lumière	Potenzia luce	Premia do światła	Reforçar Luz	Увеличение света	Işık Güçlendirici
Light Amp	光ハイブースタ	빛 하이부스터	高级光强化	高級光強化	Lichtverstärkung	Amplificación de luz	Ampli. lumière	Amplifica luce	Wzmocnienie światła	Ampliar Luz	Усиление света	Işık Arttırıcı
Dark Boost	闇ブースタ	어둠 부스터	暗强化	闇強化	Dunkelheit-Boost	Potenciación de oscuridad	Boost ombre	Potenzia oscurità	Premia do mroku	Reforçar Trevas	Увеличение тьмы	Karanlık Güçlendirici
Dark Amp	闇ハイブースタ	어둠 하이부스터	高级暗强化	高級闇強化	Dunkelheitsverstärkung	Amplificación de oscuridad	Ampli. ombre	Amplifica oscurità	Wzmocnienie mroku	Ampliar Trevas	Усиление тьмы	Karanlık Arttırıcı
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Dizzy Boost	気絶率ＵＰ	기절 성공률 UP	昏厥率ＵＰ	昏厥機率ＵＰ	Benommen-Boost	Potenciación de Mareo	Boost Étourdissement	Potenzia Vertigini	Premia do oszołomienia	Reforçar Tontura	Увеличение головокруж.	Baş Dönmesi Güçlendirici
Poison Boost	毒率ＵＰ	독 성공률 UP	中毒率ＵＰ	中毒機率ＵＰ	Gift-Boost	Potenciación de Veneno	Boost poison	Potenzia Veleno	Premia do zatrucia	Reforçar Veneno	Увеличение отравления	Zehir Güçlendirici
Charm Boost	悩殺率ＵＰ	뇌쇄 성공률 UP	魅惑率ＵＰ	魅惑機率ＵＰ	Charme-Boost	Potenc. Manipulación	Boost Charme	Potenzia Malia	Premia do oczarowania	Reforçar Encanto	Увеличение очарования	Efsun Güçlendirici
Distress Boost	動揺率ＵＰ	동요 성공률 UP	动摇率ＵＰ	動搖機率ＵＰ	Qual-Boost	Potenc. Angustia	Boost Détresse	Potenzia Angoscia	Premia do udręki	Reforçar Angústia	Увеличение паники	Endişe Güçlendirici
Confuse Boost	混乱率ＵＰ	혼란 성공률 UP	混乱率ＵＰ	混亂機率ＵＰ	Verwirrungs-Boost	Potenciación de Confusión	Boost Confusion	Potenzia Confusione	Premia do dezorientacji	Reforçar Confusão	Увеличение смятения	Kafa Karışıklığı Güçlendirici
Fear Boost	恐怖率ＵＰ	공포 성공률 UP	恐惧率ＵＰ	恐懼機率ＵＰ	Furcht-Boost	Potenciación de Miedo	Boost Peur	Potenzia Paura	Premia do strachu	Reforçar Medo	Увеличение страха	Korku Güçlendirici
Rage Boost	ヤケクソ率ＵＰ	자포자기 성공률 UP	暴怒率ＵＰ	自暴自棄機率ＵＰ	Wut-Boost	Potenciación de Furia	Boost Rage	Potenzia Furia	Premia do furii	Reforçar Fúria	Увеличение ярости	Öfke Güçlendirici
Freeze Boost	凍結率ＵＰ	동결 성공률 UP	冻结率ＵＰ	凍結機率ＵＰ	Starre-Boost	Potenciación de Congelación	Boost Gel	Potenzia Congelamento	Premia do zamrożenia	Reforçar Congelamento	Увеличение заморозки	Donma Güçlendirici
Shock Boost	感電率ＵＰ	감전 성공률 UP	触电率ＵＰ	觸電機率ＵＰ	Schock-Boost	Potenc. de Electrif.	Boost Électrocution	Potenzia Folgorazione	Premia do porażenia	Reforçar Choque	Увеличение электрошока	Şok Güçlendirici
